To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

35B150--Tucannon R. nr Marengo

DATE         TIME    STAGE (ft.)   QUALITY
05/12/2008   00:00          5.24         1
05/13/2008   00:00          5.14         1
05/14/2008   00:00          5.20         1
05/15/2008   00:00          5.36         1
05/16/2008   00:00          5.75         1
05/17/2008   00:00          6.05         1
05/18/2008   00:00          6.15         1
05/19/2008   00:00          6.17         1
05/20/2008   00:00          5.90         1
05/21/2008   00:00          5.66         1
05/22/2008   00:00          5.38         1
05/23/2008   00:00          5.28         1
05/24/2008   00:00          5.22         1
05/25/2008   00:00          5.33         1
05/26/2008   00:00          5.40         1
05/27/2008   00:00          5.38         1
05/28/2008   00:00          5.51         1
05/29/2008   00:00          5.53         1
05/30/2008   00:00          5.67         1
05/31/2008   00:00          5.59         1
06/01/2008   00:00          5.68         1
06/02/2008   00:00          5.55         1
06/03/2008   00:00          5.44         1
06/04/2008   00:00          5.33         1
06/05/2008   00:00          5.17         1
06/06/2008   00:00          5.13         1
06/07/2008   00:00          5.05         1
06/08/2008   00:00          4.96         1
06/09/2008   00:00          4.91         1
06/10/2008   00:00          4.97         1
06/11/2008   00:00          4.92         1
06/12/2008   00:00          4.90         1
06/13/2008   00:00          4.90         1
06/14/2008   00:00          4.92         1
06/15/2008   00:00          4.91         1
06/16/2008   00:00          4.90         1
06/17/2008   00:00          4.90         1
06/18/2008   00:00          4.88         1
06/19/2008   00:00          4.84         1
06/20/2008   00:00          4.80         1
06/21/2008   00:00          4.80         1
06/22/2008   00:00          4.81         1
06/23/2008   00:00          4.77         1
06/24/2008   00:00          4.72         1
06/25/2008   00:00          4.69         1
06/26/2008   00:00          4.65         1
06/27/2008   00:00          4.62         1
06/28/2008   00:00          4.59         1
06/29/2008   00:00          4.57         1
06/30/2008   00:00          4.55         1
07/01/2008   00:00          4.53         1
07/02/2008   00:00          4.52         1
07/03/2008   00:00          4.48         1
07/04/2008   00:00          4.45         1
07/05/2008   00:00          4.43         1
07/06/2008   00:00          4.40         1
07/07/2008   00:00          4.38         1
07/08/2008   00:00          4.36         1
07/09/2008   00:00          4.35         1
07/10/2008   00:00          4.33         1
07/11/2008   00:00          4.32         1
07/12/2008   00:00          4.30         1
07/13/2008   00:00          4.29         1
07/14/2008   00:00          4.28         1
07/15/2008   00:00          4.28         1
07/16/2008   00:00          4.28         1
07/17/2008   00:00          4.27         1
07/18/2008   00:00          4.26         1
07/19/2008   00:00          4.26         1
07/20/2008   00:00          4.26         1
07/21/2008   00:00          4.25         1
07/22/2008   00:00          4.27         1
07/23/2008   00:00          4.28         1
07/24/2008   00:00          4.26         1
07/25/2008   00:00          4.24         1
07/26/2008   00:00          4.23         1
07/27/2008   00:00          4.22         1
07/28/2008   00:00          4.22         1
07/29/2008   00:00          4.21         1
07/30/2008   00:00          4.21         1
07/31/2008   00:00          4.20         1
08/01/2008   00:00          4.19         1
08/02/2008   00:00          4.19         1
08/03/2008   00:00          4.19         1
08/04/2008   00:00          4.18         1
08/05/2008   00:00          4.17         1
08/06/2008   00:00          4.17         1
08/07/2008   00:00          4.17         1
08/08/2008   00:00          4.18         1
08/09/2008   00:00          4.17         1
08/10/2008   00:00          4.17         1
08/11/2008   00:00          4.17         1
08/12/2008   00:00          4.16         1
08/13/2008   00:00          4.15         1
08/14/2008   00:00          4.15         1
08/15/2008   00:00          4.13         1
08/16/2008   00:00          4.13         1
08/17/2008   00:00          4.12         1
08/18/2008   00:00          4.12         1
08/19/2008   00:00          4.16         1
08/20/2008   00:00          4.19         1
08/21/2008   00:00          4.25         1
08/22/2008   00:00          4.20         1
08/23/2008   00:00          4.16         1
08/24/2008   00:00          4.15         1
08/25/2008   00:00          4.15         1
08/26/2008   00:00          4.15         1
08/27/2008   00:00          4.14         1
08/28/2008   00:00          4.14         1
08/29/2008   00:00          4.13         1
08/30/2008   00:00          4.13         1
08/31/2008   00:00          4.13         1
09/01/2008   00:00          4.13         1
09/02/2008   00:00          4.12         1
09/03/2008   00:00          4.12         1
09/04/2008   00:00          4.11         1
09/05/2008   00:00          4.11         1
09/06/2008   00:00          4.11         1
09/07/2008   00:00          4.11         1
09/08/2008   00:00          4.11         1
09/09/2008   00:00          4.10         1
09/10/2008   00:00          4.09         1
09/11/2008   00:00          4.09         1
09/12/2008   00:00          4.08         1
09/13/2008   00:00          4.08         1
09/14/2008   00:00          4.08         1
09/15/2008   00:00          4.07         1
09/16/2008   00:00          4.05         1
09/17/2008   00:00          4.05         1
09/18/2008   00:00          4.05         1
09/19/2008   00:00          4.06         1
09/20/2008   00:00          4.07         1
09/21/2008   00:00          4.12         1
09/22/2008   00:00          4.11         1
09/23/2008   00:00          4.11         1
09/24/2008   00:00          4.09         1
09/25/2008   00:00          4.09         1
09/26/2008   00:00          4.08         1
09/27/2008   00:00          4.09         1
09/28/2008   00:00          4.10         1
09/29/2008   00:00          4.11         1
09/30/2008   00:00          4.10         1

Quality Codes Key:
1 - Good quality REVIEWED data
250 - Ice impacted data (will not be reported)
